,date,sentiment
3014,2015-04-03,0.198
3015,2015-04-04,0.103
3016,2015-04-05,0.0
3017,2015-04-06,0.273
3018,2015-04-07,-0.175
3019,2015-04-08,0.218
3020,2015-04-09,0.067
3021,2015-04-10,-0.108
3022,2015-04-11,0.397
3023,2015-04-12,0.0
3024,2015-04-13,-0.068
3025,2015-04-14,-0.166
3026,2015-04-15,-0.025
3027,2015-04-16,0.009
3028,2015-04-17,0.006
3029,2015-04-18,0.039
3030,2015-04-19,-0.758
3031,2015-04-20,0.276
3032,2015-04-21,0.043
3033,2015-04-22,0.338
3034,2015-04-23,-0.052
3035,2015-04-24,0.069
3036,2015-04-25,0.082
3037,2015-04-26,0.0
3038,2015-04-27,0.248
3039,2015-04-28,0.095
3040,2015-04-29,-0.079
3041,2015-04-30,-0.03
3042,2015-05-01,-0.101
3043,2015-05-02,-0.557
3044,2015-05-03,-0.622
3045,2015-05-04,-0.045
3046,2015-05-05,0.066
3047,2015-05-06,0.013
3048,2015-05-07,0.26
3049,2015-05-08,0.306
3050,2015-05-09,-0.388
3051,2015-05-10,-0.477
3052,2015-05-11,-0.056
3053,2015-05-12,0.073
3054,2015-05-13,0.274
3055,2015-05-14,0.141
3056,2015-05-15,-0.078
3057,2015-05-16,-0.002
3058,2015-05-17,0.402
3059,2015-05-18,0.28
3060,2015-05-19,0.174
3061,2015-05-20,0.289
3062,2015-05-21,0.405
3063,2015-05-22,0.234
3064,2015-05-23,0.111
3065,2015-05-24,0.0
3066,2015-05-25,0.391
3067,2015-05-26,0.197
3068,2015-05-27,-0.006
3069,2015-05-28,-0.044
3070,2015-05-29,0.034
3071,2015-05-30,-0.065
3072,2015-05-31,0.0
3073,2015-06-01,0.322
3074,2015-06-02,-0.332
3075,2015-06-03,0.189
3076,2015-06-04,-0.018
3077,2015-06-05,-0.328
3078,2015-06-06,-0.084
3079,2015-06-07,-0.296
3080,2015-06-08,-0.599
3081,2015-06-09,0.183
3082,2015-06-10,0.075
3083,2015-06-11,0.263
3084,2015-06-12,-0.008
3085,2015-06-13,0.339
3086,2015-06-14,-0.273
3087,2015-06-15,0.234
3088,2015-06-16,-0.115
3089,2015-06-17,-0.075
3090,2015-06-18,0.061
3091,2015-06-19,0.056
3092,2015-06-20,0.296
3093,2015-06-21,0.0
3094,2015-06-22,0.108
3095,2015-06-23,0.216
3096,2015-06-24,0.345
3097,2015-06-25,-0.133
3098,2015-06-26,-0.258
3099,2015-06-27,-0.201
3100,2015-06-28,0.0
3101,2015-06-29,0.082
3102,2015-06-30,-0.015
3103,2015-07-01,0.026
3104,2015-07-02,0.188
3105,2015-07-03,0.099
3106,2015-07-04,0.017
3107,2015-07-05,0.0
3108,2015-07-06,-0.151
3109,2015-07-07,0.063
3110,2015-07-08,0.07
3111,2015-07-09,0.045
3112,2015-07-10,0.117
3113,2015-07-11,0.586
3114,2015-07-12,0.0
3115,2015-07-13,0.345
3116,2015-07-14,0.241
3117,2015-07-15,0.139
3118,2015-07-16,0.234
3119,2015-07-17,0.196
3120,2015-07-18,0.086
3121,2015-07-19,0.053
3122,2015-07-20,-0.277
3123,2015-07-21,0.066
3124,2015-07-22,0.165
3125,2015-07-23,0.232
3126,2015-07-24,0.227
3127,2015-07-25,-0.511
3128,2015-07-26,0.0
3129,2015-07-27,0.301
3130,2015-07-28,0.086
3131,2015-07-29,0.069
3132,2015-07-30,0.066
3133,2015-07-31,0.383
3134,2015-08-01,0.11
3135,2015-08-02,0.039
3136,2015-08-03,0.118
3137,2015-08-04,0.398
3138,2015-08-05,0.013
3139,2015-08-06,0.173
3140,2015-08-07,0.037
3141,2015-08-08,0.103
3142,2015-08-09,0.0
3143,2015-08-10,0.042
3144,2015-08-11,0.057
3145,2015-08-12,0.061
3146,2015-08-13,0.294
3147,2015-08-14,0.386
3148,2015-08-15,-0.19
3149,2015-08-16,0.0
3150,2015-08-17,0.223
3151,2015-08-18,0.418
3152,2015-08-19,0.187
3153,2015-08-20,0.179
3154,2015-08-21,0.143
3155,2015-08-22,-0.24
3156,2015-08-23,0.0
3157,2015-08-24,0.0
3158,2015-08-25,-0.176
3159,2015-08-26,0.26
3160,2015-08-27,0.311
3161,2015-08-28,0.24
3162,2015-08-29,0.577
3163,2015-08-30,0.784
3164,2015-08-31,0.382
3165,2015-09-01,0.211
3166,2015-09-02,-0.048
3167,2015-09-03,-0.0
3168,2015-09-04,0.274
3169,2015-09-05,-0.264
3170,2015-09-06,0.555
3171,2015-09-07,-0.022
3172,2015-09-08,0.283
3173,2015-09-09,-0.013
3174,2015-09-10,0.133
3175,2015-09-11,0.015
3176,2015-09-12,0.153
3177,2015-09-13,0.0
3178,2015-09-14,0.373
3179,2015-09-15,0.27
3180,2015-09-16,0.119
3181,2015-09-17,0.301
3182,2015-09-18,0.315
3183,2015-09-19,0.412
3184,2015-09-20,0.106
3185,2015-09-21,0.072
3186,2015-09-22,0.332
3187,2015-09-23,0.013
3188,2015-09-24,-0.083
3189,2015-09-25,-0.03
3190,2015-09-26,0.334
3191,2015-09-27,-0.109
3192,2015-09-28,0.059
3193,2015-09-29,-0.08
3194,2015-09-30,0.284
3195,2015-10-01,0.12
3196,2015-10-02,-0.112
3197,2015-10-03,0.144
3198,2015-10-04,-0.474
3199,2015-10-05,0.191
3200,2015-10-06,0.276
3201,2015-10-07,0.004
3202,2015-10-08,-0.042
3203,2015-10-09,0.065
3204,2015-10-10,0.09
3205,2015-10-11,-0.25
3206,2015-10-12,0.034
3207,2015-10-13,0.244
3208,2015-10-14,0.4
3209,2015-10-15,0.122
3210,2015-10-16,0.056
3211,2015-10-17,0.385
3212,2015-10-18,-0.318
3213,2015-10-19,0.447
3214,2015-10-20,-0.309
3215,2015-10-21,0.073
3216,2015-10-22,-0.04
3217,2015-10-23,0.116
3218,2015-10-24,0.311
3219,2015-10-25,0.0
3220,2015-10-26,0.229
3221,2015-10-27,-0.027
3222,2015-10-28,0.184
3223,2015-10-29,0.095
3224,2015-10-30,0.02
3225,2015-10-31,0.107
3226,2015-11-01,0.477
3227,2015-11-02,0.142
3228,2015-11-03,0.239
3229,2015-11-04,0.265
3230,2015-11-05,0.309
3231,2015-11-06,0.077
3232,2015-11-07,-0.237
3233,2015-11-08,0.0
3234,2015-11-09,0.204
3235,2015-11-10,0.001
3236,2015-11-11,-0.018
3237,2015-11-12,0.234
3238,2015-11-13,0.253
3239,2015-11-14,0.136
3240,2015-11-15,0.0
3241,2015-11-16,-0.105
3242,2015-11-17,0.118
3243,2015-11-18,0.044
3244,2015-11-19,0.015
3245,2015-11-20,0.387
3246,2015-11-21,0.167
3247,2015-11-22,0.0
3248,2015-11-23,-0.079
3249,2015-11-24,-0.04
3250,2015-11-25,0.332
3251,2015-11-26,0.11
3252,2015-11-27,0.19
3253,2015-11-28,0.097
3254,2015-11-29,0.178
3255,2015-11-30,0.27
3256,2015-12-01,0.05
3257,2015-12-02,0.155
3258,2015-12-03,0.236
3259,2015-12-04,0.167
3260,2015-12-05,0.12
3261,2015-12-06,0.296
3262,2015-12-07,0.279
3263,2015-12-08,0.086
3264,2015-12-09,0.23
3265,2015-12-10,-0.023
3266,2015-12-11,0.24
3267,2015-12-12,0.136
3268,2015-12-13,-0.557
3269,2015-12-14,-0.072
3270,2015-12-15,0.236
3271,2015-12-16,0.176
3272,2015-12-17,0.335
3273,2015-12-18,-0.045
3274,2015-12-19,0.331
3275,2015-12-20,0.0
3276,2015-12-21,-0.072
3277,2015-12-22,0.121
3278,2015-12-23,0.297
3279,2015-12-24,0.184
3280,2015-12-25,0.459
3281,2015-12-26,-0.402
3282,2015-12-27,0.042
3283,2015-12-28,-0.681
3284,2015-12-29,0.112
3285,2015-12-30,0.005
3286,2015-12-31,0.0
3287,2016-01-01,0.0
3288,2016-01-02,0.0
3289,2016-01-03,0.0
3290,2016-01-04,0.092
3291,2016-01-05,0.012
3292,2016-01-06,0.048
3293,2016-01-07,-0.486
3294,2016-01-08,-0.258
3295,2016-01-09,-0.221
3296,2016-01-10,0.032
3297,2016-01-11,-0.133
3298,2016-01-12,-0.143
3299,2016-01-13,0.274
3300,2016-01-14,0.233
3301,2016-01-15,0.039
3302,2016-01-16,-0.149
3303,2016-01-17,0.133
3304,2016-01-18,0.2
3305,2016-01-19,0.263
3306,2016-01-20,-0.176
3307,2016-01-21,0.041
3308,2016-01-22,0.109
3309,2016-01-23,0.612
3310,2016-01-24,-0.827
3311,2016-01-25,0.256
3312,2016-01-26,0.235
3313,2016-01-27,0.176
3314,2016-01-28,0.128
3315,2016-01-29,0.34
3316,2016-01-30,0.501
3317,2016-01-31,0.572
3318,2016-02-01,0.228
3319,2016-02-02,0.365
3320,2016-02-03,-0.059
3321,2016-02-04,0.287
3322,2016-02-05,-0.222
3323,2016-02-06,-0.128
3324,2016-02-07,0.402
3325,2016-02-08,0.107
3326,2016-02-09,-0.021
3327,2016-02-10,0.209
3328,2016-02-11,0.066
3329,2016-02-12,0.208
3330,2016-02-13,0.139
3331,2016-02-14,0.0
3332,2016-02-15,0.195
3333,2016-02-16,0.325
3334,2016-02-17,0.232
3335,2016-02-18,0.082
3336,2016-02-19,0.237
3337,2016-02-20,-0.312
3338,2016-02-21,0.27
3339,2016-02-22,0.182
3340,2016-02-23,0.285
3341,2016-02-24,0.236
3342,2016-02-25,-0.045
3343,2016-02-26,0.065
3344,2016-02-27,0.149
3345,2016-02-28,0.4
3346,2016-02-29,0.585
3347,2016-03-01,0.369
3348,2016-03-02,0.059
3349,2016-03-03,-0.081
3350,2016-03-04,-0.074
3351,2016-03-05,0.089
3352,2016-03-06,0.586
3353,2016-03-07,0.141
3354,2016-03-08,-0.083
3355,2016-03-09,0.343
3356,2016-03-10,0.089
3357,2016-03-11,0.0
3358,2016-03-12,0.0
3359,2016-03-13,0.0
3360,2016-03-14,0.101
3361,2016-03-15,0.153
3362,2016-03-16,0.193
3363,2016-03-17,0.12
3364,2016-03-18,0.183
3365,2016-03-19,-0.135
3366,2016-03-20,-0.361
3367,2016-03-21,0.131
3368,2016-03-22,0.12
3369,2016-03-23,0.17
3370,2016-03-24,0.196
3371,2016-03-25,-0.232
3372,2016-03-26,0.0
3373,2016-03-27,0.019
3374,2016-03-28,0.599
3375,2016-03-29,0.034
3376,2016-03-30,0.203
3377,2016-03-31,0.092
3378,2016-04-01,-0.052
3379,2016-04-02,0.0
3380,2016-04-03,0.062
3381,2016-04-04,0.431
3382,2016-04-05,-0.146
3383,2016-04-06,0.285
3384,2016-04-07,0.413
3385,2016-04-08,0.141
3386,2016-04-09,-0.422
3387,2016-04-10,-0.103
3388,2016-04-11,-0.047
3389,2016-04-12,0.087
3390,2016-04-13,0.217
3391,2016-04-14,0.205
3392,2016-04-15,-0.036
3393,2016-04-16,0.0
3394,2016-04-17,-0.791
3395,2016-04-18,0.125
3396,2016-04-19,0.025
3397,2016-04-20,0.193
3398,2016-04-21,0.204
3399,2016-04-22,0.264
3400,2016-04-23,-0.344
3401,2016-04-24,-0.361
3402,2016-04-25,0.0
3403,2016-04-26,-0.021
3404,2016-04-27,-0.091
3405,2016-04-28,-0.017
3406,2016-04-29,-0.019
3407,2016-04-30,0.045
3408,2016-05-01,-0.186
3409,2016-05-02,0.243
3410,2016-05-03,-0.007
3411,2016-05-04,-0.034
3412,2016-05-05,0.148
3413,2016-05-06,0.178
3414,2016-05-07,0.285
3415,2016-05-08,-0.128
3416,2016-05-09,-0.17
3417,2016-05-10,0.255
3418,2016-05-11,-0.073
3419,2016-05-12,-0.063
3420,2016-05-13,0.18
3421,2016-05-14,-0.056
3422,2016-05-15,0.0
3423,2016-05-16,-0.166
3424,2016-05-17,0.086
3425,2016-05-18,-0.018
3426,2016-05-19,0.16
3427,2016-05-20,0.002
3428,2016-05-21,0.493
3429,2016-05-22,0.361
3430,2016-05-23,0.226
3431,2016-05-24,0.203
3432,2016-05-25,0.195
3433,2016-05-26,-0.151
3434,2016-05-27,-0.154
3435,2016-05-28,0.242
3436,2016-05-29,-0.25
3437,2016-05-30,0.202
3438,2016-05-31,0.062
3439,2016-06-01,-0.023
3440,2016-06-02,0.266
3441,2016-06-03,-0.199
3442,2016-06-04,-0.029
3443,2016-06-05,-0.459
3444,2016-06-06,-0.184
3445,2016-06-07,0.2
3446,2016-06-08,-0.031
3447,2016-06-09,-0.12
3448,2016-06-10,-0.116
3449,2016-06-11,0.202
3450,2016-06-12,0.0
3451,2016-06-13,-0.511
3452,2016-06-14,0.212
3453,2016-06-15,0.078
3454,2016-06-16,0.055
3455,2016-06-17,0.169
3456,2016-06-18,-0.261
3457,2016-06-19,0.625
3458,2016-06-20,0.322
3459,2016-06-21,0.09
3460,2016-06-22,0.413
3461,2016-06-23,0.048
3462,2016-06-24,0.146
3463,2016-06-25,-0.143
3464,2016-06-26,0.0
3465,2016-06-27,-0.088
3466,2016-06-28,0.086
3467,2016-06-29,0.009
3468,2016-06-30,0.391
3469,2016-07-01,-0.111
3470,2016-07-02,-0.168
3471,2016-07-03,0.071
3472,2016-07-04,-0.11
3473,2016-07-05,0.193
3474,2016-07-06,0.228
3475,2016-07-07,-0.037
3476,2016-07-08,0.06
3477,2016-07-09,-0.292
3478,2016-07-10,0.527
3479,2016-07-11,0.005
3480,2016-07-12,0.392
3481,2016-07-13,0.119
3482,2016-07-14,0.405
3483,2016-07-15,0.473
3484,2016-07-16,-0.311
3485,2016-07-17,0.0
3486,2016-07-18,0.062
3487,2016-07-19,0.395
3488,2016-07-20,-0.19
3489,2016-07-21,-0.024
3490,2016-07-22,-0.063
3491,2016-07-23,0.113
3492,2016-07-24,0.0
3493,2016-07-25,-0.134
3494,2016-07-26,-0.229
3495,2016-07-27,0.053
3496,2016-07-28,0.037
3497,2016-07-29,-0.131
3498,2016-07-30,0.365
3499,2016-07-31,-0.778
3500,2016-08-01,0.059
3501,2016-08-02,0.026
3502,2016-08-03,-0.205
3503,2016-08-04,0.307
3504,2016-08-05,0.117
3505,2016-08-06,0.359
3506,2016-08-07,0.298
3507,2016-08-08,0.164
3508,2016-08-09,0.129
3509,2016-08-10,-0.279
3510,2016-08-11,0.012
3511,2016-08-12,0.193
3512,2016-08-13,0.131
3513,2016-08-14,0.0
3514,2016-08-15,-0.041
3515,2016-08-16,0.314
